season,episode,character,dialogue
2,Total Rickall,Rick,"Wubba lubba dub dub! Ricky ticky tavi, beyotch! And that's the wa-a-a-a-y the news goes. Hit the sack, jack. Uh-oh! Somersault jump. Aids! And that's why I always say shum shum shlippedy dop! Grassss tastes bad-ah. No jumpin' in the sewer. Burger time! Rubber baby baby bunkers! Lick, lick, lick my balls!  yeah! Say that all the time."
2,Total Rickall,All,That's a fake-ass catchphrase right there.
2,Total Rickall,Beth,And don't forget his incredibly vague back story.
2,Total Rickall,Rick,"Beth, I'm your father!"
2,Total Rickall,Beth,"Oh, are you, dad? Are you?"
2,Total Rickall,Morty,"Rick, if you want to prove you're real, just do what any of the rest of us would do and -- and -- and open the blast shields and let us the hell out of here!"
2,Total Rickall,Rick,"Why don't you make me, implausibly naive pubescent boy with an old Jewish comedy writer's name?"
2,Total Rickall,Mrs. Refrigerator,In your face!
2,Total Rickall,Morty,"Give me the gun.  I'm not doing this in front of Pencilvester. Bring him to the garage.  All right, you listen to me, you son of a bitch parasite scum. We could either do this the easy way or the hard way. You know, y-y-y-- do you want to live? Then open the blast shield doors."
2,Total Rickall,Rick,"Shut up, Morty, you brainwashed, little turd that might not even be real because I'm brainwashed, too."
2,Total Rickall,Morty,"You know, Rick, this isn't easy for us. You know, w-we all remember you as a friend."
2,Total Rickall,Rick,"Oh, oh, oh, really? Well, I remember you as a whiny, little piece of shit, Morty!"
2,Total Rickall,Morty,"Oh -- oh, yeah?"
2,Total Rickall,Rick,"Yeah! I've got about a thousand memories of your dumb little ass and about six of them are pleasant. The rest is annoying garbage. So why don't you do us both a favor and pull the trigger? Do it! Do it, motherfucker! Pull the fucking trigger!"
2,Total Rickall,Duck with Muscles,"Oh, wow. Baby Wizard was a parasite? He set me up with my wife."
2,Total Rickall,Rick,What the hell?
2,Total Rickall,Morty,"I figured it out, Rick! The parasites can only create pleasant memories. I know you're real because I have a ton of bad memories with you!"
2,Total Rickall,Rick,"Holy crap, Morty, you're right."
2,Total Rickall,Morty,Is -- is -- isn't that what you were trying to make me understand by yelling at me?
2,Total Rickall,Rick,"Well, yeah, duh-doy. T-took you long enough."
2,Total Rickall,Rick,"Now let's go, Morty. We got a lot of friends and family to exterminate."
2,Total Rickall,Morty,Everybody remain calm! This is gonna take some explaining.
2,Total Rickall,Rick,We need to kill everyone that we can only remember fondly. Who's got a bad memory about Mrs. Refrigerator?
2,Total Rickall,Mrs Refrigerator,"I-I-I-I -- everyone has bad memories of me. You remember that one time?  Ooh, man, we couldn't stop screaming."
2,Total Rickall,Beth,"Uh, roller coasters aren't bad, Mrs. Refrigerator. They're thrilling. And you've been a perfect companion to me my entire life."
2,Total Rickall,Mrs Refrigerator,"The jig is up!  get me out of here. Get me out of here! Aah!   Oh, shit!"
2,Total Rickall,Rick,"Everybody back! If you're not a parasite, you have nothing to fear. What about Summer?"
2,Total Rickall,Summer,Why am I always your go-to?
2,Total Rickall,Summer,Never go in my room again.
2,Total Rickall,Morty,I didn't!
2,Total Rickall,Morty,She's real. She's my bitch of a sister.
2,Total Rickall,Summer,Nice.
2,Total Rickall,Summer,"Mom, are you driving me to --"
2,Total Rickall,Beth,"Hmm? Yeah, yeah, yes. What time?"
2,Total Rickall,Summer,"Oh, my god. Are you drunk?"
2,Total Rickall,Beth,"What're you, my life coach?"
2,Total Rickall,Summer,Your what?
2,Total Rickall,Summer,"Oh! God! Oh. Oh, my gosh. Oh! God! Mom!"
2,Total Rickall,Beth,"Sweetheart, are you okay? I didn't mean to --"
2,Total Rickall,Summer,I'm gonna have a bruise! It's picture day!
2,Total Rickall,Beth,"It's not, don't overreact. I can clean it up."
2,Total Rickall,Summer,I want the police to take me!
2,Total Rickall,Summer,"Morty, give a gun to the lady that got pregnant with me too early and constantly makes it our problem."
2,Total Rickall,Beth,"Thank you, sweetie."
2,Total Rickall,Cross Teddy Bear,"Beth, Beth, please!"
2,Total Rickall,Beth,I thought it was too good to be true that we'd have compatible kidneys.
2,Total Rickall,Rick,"Come on, man. Haven't we ever had an uncomfortable silence or an awkward fart on a road trip? Come on, Pencilvester. Give me anything."
2,Total Rickall,Pencilvester,"Rick, I'm Pencilvester. Listen to that name. You can't kill me."
2,Total Rickall,Rick,You're right.  Kill Pencilvester.
2,Total Rickall,Tinkles,"Summer, I've always loved you!"
2,Total Rickall,Summer,Yep.
2,Total Rickall,Summer,"Oh, my god!"
2,Total Rickall,Morty,I-I-I thought you went to a concert!
2,Total Rickall,Summer,We forgot the tickets! Why in the kitchen?!
2,Total Rickall,Morty,I do it everywhere! Stop shaming me!
2,Total Rickall,Summer,You're not the victim here!
2,Total Rickall,Morty,"I hate you, and I was thinking about your friend Grace!"
2,Total Rickall,Summer,Aaaaaah!
2,Total Rickall,Mr. Beauregard,Ah. Master Rick. Remember when you weren't going to shoot me?
2,Total Rickall,Rick,I guess I did the butler! Ha ha! Does -- d-does that scan?
2,Total Rickall,Ghost in a Jar,"Oh, I-I get it. It's a play on ""the butler did it."""
2,Total Rickall,Rick,"Thanks, ghost in a jar. You always were good at pointing out potentially obscure comedy."
2,Total Rickall,Jerry,"You got to hide me, Sleepy Gary."
2,Total Rickall,Sleepy Gary,"Don't worry. I have a plan. If we can get to my boat, there's a --"
2,Total Rickall,Jerry,No. No! Send me to Gary. I want to be with Gary.
2,Total Rickall,Beth,Whoa. What the hell?
2,Total Rickall,Jerry,Look out for that homeless guy!
2,Total Rickall,Beth,Open the door! Open the door! Open the door!
2,Total Rickall,Jerry,There isn't time! Just run!
2,Total Rickall,Beth,Get out here and help me!
2,Total Rickall,Jerry,They say you shouldn't do that! Just run!
2,Total Rickall,Beth,"Ugh. Sorry, Jerry. You're real."
2,Total Rickall,Jerry,I'm a parasite!
2,Total Rickall,Beth,"Yeah, but you're real."
2,Total Rickall,Beth,"Uh, uh, I need time to forget about Sleepy Gary."
2,Total Rickall,Jerry,"Me, too."
2,Total Rickall,Rick,"From now on, let's all be careful to wash our hands when we get back from outer space. That goes for everyone."
2,Total Rickall,Jerry,This is depressing. We killed every good person in the house. We're what's left? What a family.
2,Total Rickall,Rick,"At least we're real, Jerry. We're real. Rikki tikki tavi!"
2,Total Rickall,Mr. Poopybutthole,"Ooh, whee! Amen to that. Now, this little poopypants is hungry. Will somebody pass me a pork chop?"
2,Total Rickall,Mr. Poopybutthole,"Huh. I-is -- is something wrong, Beth?"
2,Total Rickall,Rick,"No, Beth!"
2,Total Rickall,Mr. Poopybutthole,"Oh, fuck."
2,Total Rickall,Beth,"Wait, but I --"
2,Total Rickall,Mr. Poopybutthole,"Oh, Beth! Why?!"
2,Total Rickall,Jerry,"I need an ambulance! There's been a shooting. My wife shot... Uh, my -- my wife shot a long-time family friend."
2,Total Rickall,Mr. Poopybutthole,Why?
2,Total Rickall,Summer,"Oh, my god, oh, my god, oh, my god, Mr. Poopybutthole."
2,Total Rickall,Beth,I-I thought --
2,Total Rickall,Morty,Keep breathing!
2,Total Rickall,Mr. Poopybutthole,"Oh, god. What's happening?"
2,Total Rickall,Morty,Look at me! Look at me! Don't -- don't fall asleep!
2,Total Rickall,Mr. Poopybutthole,"Is -- is this what bleeding to death is? Oh, whee. Is this how I die?"
2,Total Rickall,Rick,"Oh, geez! Oh, my god!"
2,Total Rickall,Mr. Poopybutthole,"Why would you do this? Beth. It's not supposed to hurt. I-I thought...  Ooh, whee."
2,Total Rickall,Beth,"Oh, he -- he's looking a lot better."
2,Total Rickall,Rick,"Listen, Beth, don't torture yourself. I made a similar mistake years ago, but, you know, on a planetary scale."
2,Total Rickall,Beth,"Is, um, is he mad at me?"
2,Total Rickall,Rick,"He's not pressing charges. I mean, that's got to be the ""you shot me"" equivalent of not being mad."
2,Total Rickall,Beth,Can he have visitors?
2,Total Rickall,Doctor,"He'd like to be alone. He told me to tell you he's sorry you didn't have bad memories of him? If you love him, you should leave."
2,Total Rickall,Rick,And that's the wa-a-a-a-y the news goes.
2,A Rickle in Time,Summer,"Hurry up Morty, Grampa's about to unfreeze time. You know you really should be cleaning from top to bottom."
2,A Rickle in Time,Morty,"I know how to vacuum Mom and Dad, Summer, I've been doing it for six months!"
2,A Rickle in Time,Summer,"Then you've been doing it wrong for six months. Oh, my God, is that mildew?"
2,A Rickle in Time,Morty,It's not my fault we froze time on a humid day!
2,A Rickle in Time,Summer,"You have dropped so many balls, man. Do you ever get scared Grampa Rick might make me his new sidekick?"
2,A Rickle in Time,Morty,What? What kind of monster are you?
2,A Rickle in Time,Summer,A competent one.
2,A Rickle in Time,Rick,Who cares about the  thing you guys are talking about? The whole point of freezing time is to stop giving a fuck. Put a shirt on your dumb dad and let's get this dumb universe rolling. Let's do this thing.
2,A Rickle in Time,Rick,"Alright, listen, you two, we froze time for a pretty long time, so when I unfreeze it, the world's time is gonna be fine, but our time's gonna need a little time to, you know, stabilize."
2,A Rickle in Time,Morty,Our time is gonna be unstable? What does that even mean?
2,A Rickle in Time,Rick,"It means relax and stop being a pussy, Morty. I thought you learned that by now. It also means don't touch your parents or we could shatter into countless theoretical shards."
2,A Rickle in Time,Morty,"Wait a minute, what?"
2,A Rickle in Time,Rick,And away we go!
2,A Rickle in Time,Morty,"Uh, did we ever put that mattress under Mr. Benson?"
2,A Rickle in Time,Rick,"Shhh, Morty!"
2,A Rickle in Time,Jerry,"...A THING OR TWO ABOUT... wait, what? Was the house...? When we pulled up I could have sworn the house was completely trashed."
2,A Rickle in Time,Rick,"Negative visualization, Jerry. It explains a lot about where you're at. Hi, sweety."
2,A Rickle in Time,Beth,"Hi, dad."
2,A Rickle in Time,Beth,"Summer, Morty, are you okay?"
2,A Rickle in Time,Morty,W-We just missed you a lot.
2,A Rickle in Time,Summer,"Yeah, we missed you so much. Too much to hug you though."
2,A Rickle in Time,Rick,"Yeah it would literally destroy them. Now listen, why do¡ªwhy do¡ªwhy¡ªwhy don't you guys go get a free sunday ice cream,  go out there and get some ice creams. Here's five hundred dollars cash in unmarked moneys. I'm just gonna put it on the floor and uh, kick it on over to ya. You guys go nuts."
2,A Rickle in Time,Jerry,"This better not be a bribe. If I find a single thing out of place in this house, my love of ice cream won't save you. I'll get my jacket."
2,A Rickle in Time,Beth,"Sweety, is your shirt on backwards?"
2,A Rickle in Time,Morty,Oh!
2,A Rickle in Time,Rick,Uh oh.
2,A Rickle in Time,Jerry,"Yeah, I like it this way. I'm not stupid."
2,A Rickle in Time,Morty,Phew...
2,A Rickle in Time,Rick,"Man that guy is the Red Grin Grumble to pretending he knows what's going on.  Oh you agree, huh?  You like that Red Grin Grumble reference?  Well guess what? I made him up. You really are your father's children. Think for yourselves, don't be sheep."
2,A Rickle in Time,Summer,"God, I feel terrible."
2,A Rickle in Time,Rick,"Yup, it really makes you appreciate how fickle the universe can be.   One minute you're falling off a roof for six months, the next minute, bam!"
2,A Rickle in Time,Morty,"Uh, just to be clear, it was Summer's job to put the mattress under-"
2,A Rickle in Time,Summer,"Uh, what? It was your job, Morty."
2,A Rickle in Time,Morty,Nuh uh!
2,A Rickle in Time,Summer,Yeah huh!
2,A Rickle in Time,Rick,"Actually, sorry Summer, I gotta back the M bomb on this one. I remember the conversation. We told Morty to replace all the bank's money with cookies, your job was to put the mattress under Mr. Benson."
2,A Rickle in Time,Morty,"Boom! In your face Summer! You really dropped the ball, man."
2,A Rickle in Time,Summer,"Shut up Morty, you vindictive little turd!"
2,A Rickle in Time,Morty,You shut up you big... female asshole!
2,A Rickle in Time,Summer,I didn't!
2,A Rickle in Time,Morty,You didn't what?
2,A Rickle in Time,Morty,What's yours?
2,A Rickle in Time,Morty,You shut up!
2,A Rickle in Time,Rick,Whoa whoa wh-what the hell hell hell hell hell?
2,A Rickle in Time,All Ricks,"Oh God, oh no, what did you guys just do?"
2,A Rickle in Time,Summer 1,What do you mean?
2,A Rickle in Time,All Summers,"Wait, what am I saying?"
2,A Rickle in Time,Rick,Were either of you guys uncertain about anything just now?
2,A Rickle in Time,All Mortys,Oh man... I don't feel good.
2,A Rickle in Time,Morty 1,Am I me? I think so.
2,A Rickle in Time,Morty 2,A-am I talking right now?
2,A Rickle in Time,All Mortys,"Wait, who said that?"
2,A Rickle in Time,All Ricks,"Alright both of you, just don't move, don't speak, don't think. I have to check something."
2,A Rickle in Time,Summer 1,What should we do Morty?
2,A Rickle in Time,Morty 1,Let's see if he needs help.
2,A Rickle in Time,Morty 2,What do you mean you're gonna help him.
2,A Rickle in Time,Summer 1,"Ugh, I can help too."
2,A Rickle in Time,All Summers,What's happening Grampa?
2,A Rickle in Time,All Ricks,Shut up!  Oh crap are you kidding me? Two dots? This never needs to be more than one dot. The two of you made us uncertain!
2,A Rickle in Time,Morty 1,What do you mean?
2,A Rickle in Time,Morty 2,What? In English?
2,A Rickle in Time,Summer 1,What? English please?
2,A Rickle in Time,All Ricks,Our time is fractured. You two somehow created a feedback loop of uncertainty that's split our reality into two equally possible impossiblities. W-we're exactly like a man capable of sustaining a platonic friendship with an attractive female co-worker. We're entirely hypothetical.
2,A Rickle in Time,All Mortys,But I thought there were infinite timelines.
2,A Rickle in Time,All Ricks,"We're not on any timeline, dummy. Look."
2,A Rickle in Time,All Mortys,"Oh, my God!"
2,A Rickle in Time,All Summers,Are those cats?
2,A Rickle in Time,All Ricks,"I assume they're Schrodinger's cats. A-actually, I assume they both are and aren't, just like us."
2,A Rickle in Time,All Ricks,¡°Mom and Dad?¡± Get your head out of your family's ass. The three of us are lost in a timeless oblivion. Your parents get to exist. They're probably living it up in some pointless grounded story about their shitty marriage.
2,A Rickle in Time,Jerry,Cold Stone Creamery is the best. What should we do with our remaining twenty dollars?
2,A Rickle in Time,Beth,You realize they sing no matter how much you tip.
2,A Rickle in Time,Beth,Holy shit! What happened?
