season,episode,character,dialogue
5,Gotron Jerrysis Rickvangelion,Big Fat Rick,"Eh, don't get me wrong, C-137. We're happy for your good fortune, but we did not travel to your universe just to have it rubbed in our faces."
5,Gotron Jerrysis Rickvangelion,Rick,"C'mon, Big Fat Rick, you know your face is too small to rub anything on."
5,Gotron Jerrysis Rickvangelion,Big Fat Rick,My face is the same size as yours.
5,Gotron Jerrysis Rickvangelion,Rick,"Wow, huh. Hold on."
5,Gotron Jerrysis Rickvangelion,Rick,"I'll be damned. You're so fat, it's an optical illusion. Summer, give him the pitch."
5,Gotron Jerrysis Rickvangelion,Summer,We're offering to help each of your families complete their full Gotrons.
5,Gotron Jerrysis Rickvangelion,Big Fat Rick,Gabaloccia!
5,Gotron Jerrysis Rickvangelion,Ricardo Montoya,...what?
5,Gotron Jerrysis Rickvangelion,Little Ricky,Opa!
5,Gotron Jerrysis Rickvangelion,Summer,In exchange for some concessions.
5,Gotron Jerrysis Rickvangelion,Ricardo Montoya,Ever since I was a little boy in the slums I have dreamed of having a complete Gotron. But concessions? I hope you mean the kind from a counter. I hope she means ice cream!
5,Gotron Jerrysis Rickvangelion,Big Fat Rick,Gabalo-guccia!
5,Gotron Jerrysis Rickvangelion,Little Ricky,Opa!
5,Gotron Jerrysis Rickvangelion,Rick,"We'd like you to move your families to this universe and let me make some modifications to the Gotrons, in the interest of us all working together."
5,Gotron Jerrysis Rickvangelion,Hothead Rick,Wanna know what I think?
5,Gotron Jerrysis Rickvangelion,Rick,"Sure, Hothead Rick. Just don't unexpectedly fly off the handle."
5,Gotron Jerrysis Rickvangelion,Hothead Rick,I think you guys got a lotta nerve actin' better than us! This is the family that made a giant incest baby! Had the government launch it into space! It's still floatin' around out there somewhere!
5,Gotron Jerrysis Rickvangelion,Rick,Are we ever gonna live that down?
5,Gotron Jerrysis Rickvangelion,Hothead Rick,When I get a full Gotron it won't be by kissin' your ass! It'll be by takin' what's mine! Yours!
5,Gotron Jerrysis Rickvangelion,Rick,"Hey, gross! No need."
5,Gotron Jerrysis Rickvangelion,Jerry,And you were driving a ferret?
5,Gotron Jerrysis Rickvangelion,Hothead Rick,"We all are, moron! Gimme the key!"
5,Gotron Jerrysis Rickvangelion,Hothead Rick,"You'll regret this, you level-headed fuck!"
5,Gotron Jerrysis Rickvangelion,Summer,"Obviously, we predicted that might happen, which is why we have Yo-Yo Rick on standby."
5,Gotron Jerrysis Rickvangelion,Rick,Anybody got beef with Yo-Yo?
5,Gotron Jerrysis Rickvangelion,Ricardo Montoya,"Eh, I'm okay. I'm okay with that."
5,Gotron Jerrysis Rickvangelion,Big Fat Rick,"Good, that's good."
5,Gotron Jerrysis Rickvangelion,Rick,"Some people think he's lame, but to me, he's lame in a cool way, because he owns it. Cool. That concludes business. Little Ricky Wrap-it-up?"
5,Gotron Jerrysis Rickvangelion,Little Ricky,"Raise 'em up, boys! Opa!"
5,Gotron Jerrysis Rickvangelion,Summer voiceover,"And so we helped our people find their ferrets. How they got 'em, not our problem."
5,Gotron Jerrysis Rickvangelion,Summer voiceover,"Then we got down to business. Here's how it worked. If a giant monster attacked our planet, y'all got the alert."
5,Gotron Jerrysis Rickvangelion,Summer voiceover,We formed five Gotrons. And those Gotrons formed the Gogotron.
5,Gotron Jerrysis Rickvangelion,Smith family,"Go, Gogotron!"
5,Gotron Jerrysis Rickvangelion,Rick,I will never get sick of this!
5,Gotron Jerrysis Rickvangelion,Summer voiceover,"If you were a giant monster at that time in our universe, you never had a chance!"
5,Gotron Jerrysis Rickvangelion,Yo-Yo Rick,Mine needs a weapon like a yo-yo. And a yo-yo on the chest. Are you listening to me? I need you to respect this partnership!
5,Gotron Jerrysis Rickvangelion,Summer voiceover,"I kept Rick removed from the ugly stuff. If you got in his way, I got you out of the way."
5,Gotron Jerrysis Rickvangelion,Summer voiceover,And that made more room to move up.
5,Gotron Jerrysis Rickvangelion,Rick,The head of my right arm.
5,Gotron Jerrysis Rickvangelion,Morty voiceover,"Me, I ended up the left foot of the left foot, I guess because our robot didn't have an asshole."
5,Gotron Jerrysis Rickvangelion,Summer voiceover,"Well, it had one."
5,Gotron Jerrysis Rickvangelion,Morty,"Bitch! When are you going to stop breaking my balls? You win, okay?"
5,Gotron Jerrysis Rickvangelion,Summer,"We're not competing, Morty. And there's your answer. I could move you up if I could trust you to put family first."
5,Gotron Jerrysis Rickvangelion,Morty,How is that putting family first?
5,Gotron Jerrysis Rickvangelion,Rick,Show me all the blueprints! Show me all the blueprints!
5,Gotron Jerrysis Rickvangelion,Summer,"I agree, that's an issue. Big Fat Rick, his flask stays full, or your locker gets emptied, thanks."
5,Gotron Jerrysis Rickvangelion,Morty,"I know it feels good when he likes you, but that doesn't mean him liking you makes you good."
5,Gotron Jerrysis Rickvangelion,Summer,"Solid babble, Morty, like a fortune cookie written by Borat."
5,Gotron Jerrysis Rickvangelion,Morty,"Yeah, I'm not as smart as you, that's why I know you know what I mean."
5,Gotron Jerrysis Rickvangelion,Summer,"You mean if I really loved my family, I'd give control of it back to your jealous ass? Green Ferret 4 needs a wash and we're out of detergent."
5,Gotron Jerrysis Rickvangelion,Morty,I just bought a box.
5,Gotron Jerrysis Rickvangelion,Summer,And Grandpa snorted it because you make him feel fenced in.
5,Gotron Jerrysis Rickvangelion,Rick,Sum-sum!
5,Gotron Jerrysis Rickvangelion,Summer,Get two boxes.
5,Gotron Jerrysis Rickvangelion,Summer voiceover,"We evacuated one of the planets we saved and found a secret nightclub on it. A place no enemies could find us, unless you count my brother."
5,Gotron Jerrysis Rickvangelion,Morty voiceover,"I didn't even have my own ferret anymore. Summer made me somethin' called an ""Associate Security Chief"", whatever the hell that means."
5,Gotron Jerrysis Rickvangelion,Rick,"Look at this guy. Ha-ha. And look at this guy. Look at this guy over here!  Meow-meow-meow, meow, meow-meow!"
5,Gotron Jerrysis Rickvangelion,Rick,"Oh, there she is, my baby princess, get up here. Stop the music!"
5,Gotron Jerrysis Rickvangelion,Rick,"This is our queef  our queen. She saved my life, she set me free, we wouldn't have what we have without this crazy bitch. And she's got a special announcement.  Summer, tell 'em what we talked about."
5,Gotron Jerrysis Rickvangelion,Summer,Now? I don't think 
5,Gotron Jerrysis Rickvangelion,Rick,"Okay, I'll do it, goddamn."
5,Gotron Jerrysis Rickvangelion,Morty voiceover,"The new job did have some perks, like I got to be around the night Summer realized she was in over her head."
5,Gotron Jerrysis Rickvangelion,Rick,"Yeah, okay. I've got 90 extra ferrets, which means I need 10 more, and then 4 of you get your own Gogotron, and 20% of you get a Gotron, 'cause we're all gonna have a fuckin' Gogogotron!"
5,Gotron Jerrysis Rickvangelion,Summer,He's very excited. Um...
5,Gotron Jerrysis Rickvangelion,Little Ricky,Opa!
5,Gotron Jerrysis Rickvangelion,Morty,"Oh, I hate my family."
5,Gotron Jerrysis Rickvangelion,Anime Guy 1,You should. Get in.
5,Gotron Jerrysis Rickvangelion,Anime Guy 1,"How's it going with your grandpa's compulsiveness? Is your sister still enabling it, huh?"
5,Gotron Jerrysis Rickvangelion,Morty,Who are you people?
5,Gotron Jerrysis Rickvangelion,Anime Guy 2,"Let's just say, we're the rightful owners of these ferrets."
5,Gotron Jerrysis Rickvangelion,Morty,Then why were they scattered and buried across the universe?
5,Gotron Jerrysis Rickvangelion,Kendra,"We mean, in a more general, cultural sense, ehh!"
5,Gotron Jerrysis Rickvangelion,Anime Guy 1,"What your grandpa did is called appropriation! Not cool, heugh!"
5,Gotron Jerrysis Rickvangelion,Kendra,"Look, Morty. We've been watching. We know you're the one that knows what's best. Work with us from the inside. Help us take over this operation. We're literally designed for it, mm-hmm?"
5,Gotron Jerrysis Rickvangelion,Anime Guy 2,"Nobody will know it was you, then you can get back to what's important."
5,Gotron Jerrysis Rickvangelion,Morty,Are those Boob Bucks?
5,Gotron Jerrysis Rickvangelion,Kendra,"Legal tender at every kiosk and ride, huh?"
5,Gotron Jerrysis Rickvangelion,Morty,"I can't. Summer's treating me like shit, but, she's still my sister."
5,Gotron Jerrysis Rickvangelion,Anime Guy 1,"That's really noble, Morty. If you were in our family, your loyalty would be rewarded. But you're not in our family, which means we can kill you."
5,Gotron Jerrysis Rickvangelion,Morty,"Oh, yeah?"
5,Gotron Jerrysis Rickvangelion,Morty voiceover,"And sure enough, just when I stuck my neck out for the family, it got stomped on, anyway."
5,Gotron Jerrysis Rickvangelion,Summer,Rick!
5,Gotron Jerrysis Rickvangelion,Morty,Mom! Dad!
5,Gotron Jerrysis Rickvangelion,Hothead Rick,"Hothead Rick, baby!"
5,Gotron Jerrysis Rickvangelion,Hothead Rick,Aaaugh! I set myself up for that! Aaugh!
5,Gotron Jerrysis Rickvangelion,Rick,What the hell happened?
5,Gotron Jerrysis Rickvangelion,Summer,Hothead Rick.
5,Gotron Jerrysis Rickvangelion,Beth,How did he get so close to us?
5,Gotron Jerrysis Rickvangelion,Summer,Morty was supposed to be security.
5,Gotron Jerrysis Rickvangelion,Rick,Morty!
5,Gotron Jerrysis Rickvangelion,Morty,"I stepped away, all right? But not to let that happen!"
5,Gotron Jerrysis Rickvangelion,Jerry,"Morty! We're not attractive strangers next to you on a flight to Paris traveling alone to get over a breakup, so this is no time to be coy!"
5,Gotron Jerrysis Rickvangelion,Little Ricky,Opa!
5,Gotron Jerrysis Rickvangelion,Summer,Little Ricky!
5,Gotron Jerrysis Rickvangelion,Little Ricky,"I'm all wrapped up, Summer. Ohh..."
5,Gotron Jerrysis Rickvangelion,Morty,"Guys, I know you don't trust me, but what have we become? Why are we doing this anymore?"
5,Gotron Jerrysis Rickvangelion,Jerry,"Because it's fun, you little rat! Now go home and play video games while we clean up these bodies, or your mother and I will hire people to break your knees!"
5,Gotron Jerrysis Rickvangelion,Beth,"This is $16,000 we got from the Deep State for stepping on that trailer park. It should be enough for school, lunch, and home repairs. Now I gotta turn my back on you."
5,Gotron Jerrysis Rickvangelion,Morty,No!
5,Gotron Jerrysis Rickvangelion,Summer voiceover,"With Morty out of the way, things were looking up. But looks aren't everything."
5,Gotron Jerrysis Rickvangelion,New Jerry,"Hi, Summer. Umm, my cockpit's not getting Wi-Fi..."
5,Gotron Jerrysis Rickvangelion,Summer,"Dad, you know that's not what I do around here."
5,Gotron Jerrysis Rickvangelion,New Jerry,"Oh, I'm not your dad. I'm a version of him, and this is my first day here, I'm not sure what you do around here."
5,Gotron Jerrysis Rickvangelion,Summer,"Then, fuck off."
5,Gotron Jerrysis Rickvangelion,New Jerry,"Oh, fuck you."
5,Gotron Jerrysis Rickvangelion,Summer,Excuse me? I want your ID.
5,Gotron Jerrysis Rickvangelion,Summer,Mom. Are you Mom? Can you control your working Jerrys?
5,Gotron Jerrysis Rickvangelion,Working Beth,"Sweetie, we're all a little overwhelmed."
5,Gotron Jerrysis Rickvangelion,Summer,"Good point. You're not a war-time mom, why don't you find your version of Dad and take a break, take a holiday?"
5,Gotron Jerrysis Rickvangelion,Summer,"I don't have time to wait for your confirmation, so let's just say, if you're here in 10 minutes, I'll have you removed."
5,Gotron Jerrysis Rickvangelion,Rick,And then the Gotrons make the Gotrons make the Gotrons make the Gotrons.
5,Gotron Jerrysis Rickvangelion,Summer,"Couple of snags, but I know how to speed things up."
5,Gotron Jerrysis Rickvangelion,Summer,Remember how we talked about how the best thing we could do for the family is recruit from outside the family?
5,Gotron Jerrysis Rickvangelion,Rick,"Yes, way ahead of you. Summer, I want you to meet Kendra."
5,Gotron Jerrysis Rickvangelion,Rick,"She's from a temp agency. She's got an entire workforce ready to go, and all of them have previous giant robot pilot experience. So, we'll be ready to go ahead of schedule."
5,Gotron Jerrysis Rickvangelion,Summer,"Well, I don't know about that, but..."
5,Gotron Jerrysis Rickvangelion,Rick,"Well, Kendra knows, so."
5,Gotron Jerrysis Rickvangelion,Summer,So...
5,Gotron Jerrysis Rickvangelion,Morty,You're here to break my legs?
5,Gotron Jerrysis Rickvangelion,Jerry,"No, we're here to talk shit about your sister, because she just fired us."
5,Gotron Jerrysis Rickvangelion,Morty,You're kidding.
5,Gotron Jerrysis Rickvangelion,Beth,Arrogant little bitch.
5,Gotron Jerrysis Rickvangelion,Jerry,Should we clip her?
5,Gotron Jerrysis Rickvangelion,Beth,"No, she's not worth doing time."
5,Gotron Jerrysis Rickvangelion,Jerry,You wouldn't do time. You brought her into the world.
5,Gotron Jerrysis Rickvangelion,Beth,So I can take her out. You thought that was an actual law? It's a joke mothers say. What kind of fucked-up world have you been living in?
5,Gotron Jerrysis Rickvangelion,Jerry,"Uh, one where your mother murdering you isn't a comedic premise?"
5,Gotron Jerrysis Rickvangelion,Morty,"Guys. There's a little adjustment period, but pretty soon you're gonna return to normal, and you're not gonna wanna kill Summer, you're not even gonna be mad at her."
5,Gotron Jerrysis Rickvangelion,Beth,"Nah, fuck her. She's my enemy."
5,Gotron Jerrysis Rickvangelion,Jerry,Should we kill ourselves so we can get to hell before her and hide near the entrance?
5,Gotron Jerrysis Rickvangelion,Beth,"Hmm, I like that."
5,Gotron Jerrysis Rickvangelion,Summer,Rick fired me.
5,Gotron Jerrysis Rickvangelion,Jerry,"Aww, baby..."
5,Gotron Jerrysis Rickvangelion,Beth,"Aww, sweetie..."
5,Gotron Jerrysis Rickvangelion,Summer,I'm sorry.
5,Gotron Jerrysis Rickvangelion,Beth,"Are you okay, baby? What happened to us? We lost our minds."
5,Gotron Jerrysis Rickvangelion,Summer,I did it. Morty was right. I got addicted to making Grandpa happy.
5,Gotron Jerrysis Rickvangelion,Beth,It's only because your grandpa inflates the value of his happiness.
5,Gotron Jerrysis Rickvangelion,Jerry,"Eh, that's a good point. I mean, look at me, I'm easy to make happy, which is why nobody gives a shit if I am."
5,Gotron Jerrysis Rickvangelion,Summer,"I appreciate it, but there's something else, too. I've been really sensitive about family lately because of something I've been keeping secret."
5,Gotron Jerrysis Rickvangelion,Beth,Oh.
5,Gotron Jerrysis Rickvangelion,Jerry,"Okay, who's on the Supreme Court and what state do we live in, it's been years since I thought about this."
5,Gotron Jerrysis Rickvangelion,Summer,"No, I'm not pregnant, but as you guys recall, and as a lot of people keep bringing up, Morty and I did accidentally create a giant incest baby, which the government did launch into space. And, I'm not sure how to tell you this, but, it is still alive, and I have been in contact with it."
5,Gotron Jerrysis Rickvangelion,Summer,"There were soldiers waiting for me outside school last month, and they took me to the Pentagon and briefed me, and from there I was shuttled to a secret base on Mars. They had captured him and wanted to see if he'd respond to me. instinctively, being his mother. And he sure did, but what they didn't expect was that I'd respond to him. I was supposed to help discipline him so they could turn him into the ultimate weapon. Instead, I trained him to love, to believe in himself, and finally, to escape."
5,Gotron Jerrysis Rickvangelion,Summer,"The government doesn't want anyone to know it happened, but it's only a matter of time before the story comes out, and when it does, all we're going to have is each other, and you guys are a couple, and Rick has Morty, but I'm the odd one out, so I wanted to make sure we stuck together. But instead I drove us apart and Rick replaced me with an anime girl, so all I got is myself and my giant tortured government-trained rogue incest monster baby out there in space somewhere."
